 # structure-id | smallest sepn
 608    1.88929    2.87712    1.88929    2.73382
 609    1.87613    2.87722    1.87613    2.61003
 610    1.93367    2.89652    1.93367    2.49513
 611    1.89324    2.92482    1.89324    2.40600
 612    1.89269    2.89527    1.89269    2.36117
 613    1.94317    2.87371    1.94317    2.36983
 614    1.97516    2.86642    1.97516    2.42697
 615    2.01028    2.86876    2.01028    2.52688
 616    1.94846    2.82688    1.94846    2.67754
 617    1.94643    2.78369    1.94643    2.73219
 618    1.98435    2.74941    1.98435    2.67727
 619    1.96019    2.72543    1.96019    2.69355
 620    1.95512    2.71771    1.95512    2.65354
 621    1.92025    2.72560    1.92025    2.48336
 622    1.89190    2.72964    1.89190    2.36210
 623    1.81313    2.73854    1.81313    2.30297
 624    1.75129    2.74437    1.75129    2.31741
 625    1.80582    2.71971    1.80582    2.42843
 626    1.85859    2.70327    1.85859    2.58744
 627    1.86277    2.70828    1.86277    2.76890
 628    1.91733    2.71548    1.91733    2.87954
 629    1.96226    2.73475    1.96226    2.81834
 630    1.88798    2.76436    1.88798    2.66596
 631    1.79703    2.79571    1.79703    2.58062
 632    1.78970    2.83606    1.78970    2.55525
 633    1.86220    2.86417    1.86220    2.57831
 634    1.88203    2.85349    1.88203    2.63836
 635    1.82105    2.83962    1.82105    2.72997
 636    1.84125    2.83072    1.84125    2.84677
 637    1.92850    2.82390    1.92850    2.86407
 638    1.97373    2.82011    1.97373    2.90266
 639    1.94232    2.82225    1.94232    2.85394
 640    1.94822    2.83406    1.94822    2.84856
 641    1.95083    2.83660    1.95083    2.83712
 642    1.92628    2.84313    1.92628    2.84461
 643    1.89661    2.85983    1.89661    2.84837
 644    1.90096    2.87243    1.90096    2.87524
 645    1.89366    2.88546    1.89366    2.92413
 646    1.87048    2.90628    1.87048    2.97263
 647    1.85601    2.91878    1.85601    2.87603
 648    1.88441    2.91481    1.88441    2.79250
 649    1.89559    2.92196    1.89559    2.76596
 650    1.85040    2.94593    1.85040    2.74825
 651    1.87286    2.93475    1.87286    2.80610
 652    1.91224    2.90415    1.91224    2.84146
 653    1.95628    2.88212    1.95628    2.83965
 654    1.89458    2.86611    1.89458    2.81058
 655    1.87191    2.84362    1.87191    2.81566
 656    1.91743    2.82551    1.91743    2.76707
 657    1.89678    2.80195    1.89678    2.75121
 658    1.85454    2.79521    1.85454    2.78075
 659    1.87630    2.80098    1.87630    2.77594
 660    1.85791    2.81986    1.85791    2.72852
 661    1.83662    2.84874    1.83662    2.67187
 662    1.88363    2.88304    1.88363    2.67049
 663    1.97137    2.92991    1.97137    2.72818
 664    1.94789    2.95184    1.94789    2.82066
 665    1.90855    2.93968    1.90855    2.79661
 666    1.89281    2.92984    1.89281    2.74682
 667    1.84458    2.92810    1.84458    2.71842
 668    1.86632    2.91932    1.86632    2.69544
 669    1.88335    2.90749    1.88335    2.65362
 670    1.85280    2.90335    1.85280    2.55354
 smallest sepns across all files:
           1           1 :   2.48205607750155     
           1           2 :   1.74686764735750     
           2           2 :   2.28944835884406     
 overall :   1.74686764735750     
 
 largest sepns across all files:
           1           1 :   4.39995407326666     
           1           2 :   4.39999635919092     
           2           2 :   4.39994482956423     
 overall :   4.39999635919092     
